2018-01-07T03:56:00.000Z,2018-01-07 03:56:00+00:00,short,4.0212946526225535,btc
,date,tend,MAdif,trade
2017-12-24T07:56:00.000Z,2017-12-24 07:56:00+00:00,short,1.5414124634540394,btc
,date,tend,MAdif,trade
2018-01-07T15:56:00.000Z,2018-01-07 15:56:00+00:00,long,-6.622847512997554,btc
,date,tend,MAdif,trade
2018-01-07T23:56:00.000Z,2018-01-07 23:56:00+00:00,long,-14.302128984925355,btc
,date,tend,MAdif,trade
2018-01-08T09:56:00.000Z,2018-01-08 09:56:00+00:00,long,-14.959122275627546,btc
,date,tend,MAdif,trade
2017-12-25T11:56:00.000Z,2017-12-25 11:56:00+00:00,long,-5.77459029417573,btc
,date,tend,MAdif,trade
2018-01-08T21:56:00.000Z,2018-01-08 21:56:00+00:00,long,-11.95308848794603,btc
,date,tend,MAdif,trade
2017-12-25T23:56:00.000Z,2017-12-25 23:56:00+00:00,long,-3.7312820414213244,btc
,date,tend,MAdif,trade
2017-12-26T07:56:00.000Z,2017-12-26 07:56:00+00:00,short,5.466702140821855,btc
,date,tend,MAdif,trade
2017-12-23T17:56:00.000Z,2017-12-23 17:56:00+00:00,short,12.005228937643707,btc
,date,tend,MAdif,trade
2018-01-09T23:56:00.000Z,2018-01-09 23:56:00+00:00,short,1.693192508778174,btc
,date,tend,MAdif,trade
2018-01-10T05:56:00.000Z,2018-01-10 05:56:00+00:00,short,4.802269033187844,btc
,date,tend,MAdif,trade
2018-01-10T11:56:00.000Z,2018-01-10 11:56:00+00:00,long,-4.89390732122823,btc
,date,tend,MAdif,trade
2018-01-10T21:56:00.000Z,2018-01-10 21:56:00+00:00,long,-13.686883172288212,btc
,date,tend,MAdif,trade
2017-12-27T17:56:00.000Z,2017-12-27 17:56:00+00:00,long,-19.15458248127262,btc
,date,tend,MAdif,trade
2017-12-27T21:56:00.000Z,2017-12-27 21:56:00+00:00,long,-8.225548397190941,btc
,date,tend,MAdif,trade
2018-01-11T17:56:00.000Z,2018-01-11 17:56:00+00:00,long,-4.545406788444839,btc
,date,tend,MAdif,trade
2018-01-11T23:56:00.000Z,2018-01-11 23:56:00+00:00,short,3.0801911512315816,btc
,date,tend,MAdif,trade
2018-01-12T07:56:00.000Z,2018-01-12 07:56:00+00:00,short,8.104027293881376,btc
,date,tend,MAdif,trade
2018-01-12T17:56:00.000Z,2018-01-12 17:56:00+00:00,short,3.250951109006195,btc
,date,tend,MAdif,trade
2017-12-29T11:56:00.000Z,2017-12-29 11:56:00+00:00,long,-1.3242275630010125,btc
,date,tend,MAdif,trade
2017-12-24T05:56:00.000Z,2017-12-24 05:56:00+00:00,short,2.0861638424371276,btc
,date,tend,MAdif,trade
2017-12-30T03:56:00.000Z,2017-12-30 03:56:00+00:00,short,5.602429664068554,btc
,date,tend,MAdif,trade
2018-01-13T07:56:00.000Z,2018-01-13 07:56:00+00:00,short,3.57907045200222,btc
